labeled-data\Pil06\img250.png,613.6844660194174,85.06344374643072,531.2093089663049,135.4243803540835,511.5028555111365,199.65282124500294,501.28469446030834,246.36441462021708,581.5702455739577,187.97492290119942,575.7312964020559,268.99034266133646,572.8118218161051,347.81615648201034,625.3623643632209,188.70479154768714,627.5519703026841,262.42152484294695,634.1207881210737,350.7356310679612,658.9363221016561,182.86584237578535,674.2635636778982,236.146253569389,696.1596230725299,317.8915419760138,685.2115933752141,163.8892575671046,707.8375214163334,209.87098229583103,724.624500285551,260.9617875499715,263.3475157053112,94.55173615077103,356.7707024557395,143.45293546544843,385.96544831524835,203.30216447744152,403.48229583095366,235.41638492290127,295.46173615077095,193.08400342661344,301.30068532267273,261.6916561964592,304.2201599086236,341.24733866362084,250.20988006853224,201.8424271844661,250.93974871501996,275.55916047972596,246.5605368360936,359.4940548258139,215.17618503712157,188.70479154768714,191.82038834951453,252.20336379211886,161.89577384351793,326.64996573386645,201.3086807538549,161.69965162764146,165.54511707595657,205.49177041690473,123.94260422615645,250.74362649914343
labeled-data\Pil06\img302.png,610.7649914334665,80.68423186750442,529.0197030268419,127.39582524271856,507.8535122786978,201.84242718446615,499.0950885208452,241.98520274129078,580.1105082809822,182.86584237578535,575.0014277555681,262.42152484294695,569.8923472301542,343.43694460308404,623.1727584237576,179.94636778983448,627.5519703026841,259.5020502569961,634.8506567675613,347.81615648201034,656.0168475157052,174.8372872644204,672.0739577384352,232.4969103369504,693.2401484865791,314.24219874357516,678.6427755568247,158.05030839520282,704.1881781838949,196.73334665905207,723.8946316390634,254.392969731582,261.15790976584805,89.44265562535702,353.12135922330094,144.18280411193615,392.5342661336379,197.4632153055398,412.24071958880637,224.46835522558547,297.6513420902341,196.00347801256436,320.2772701313535,267.530605368361,330.49543118218156,341.24733866362084,251.66961736150768,193.08400342661344,245.8306681896059,266.8007367218733,245.10079954311817,354.38497430039985,216.63592233009706,182.86584237578535,192.55025699600225,246.36441462021708,156.05682467161614,318.6214106225015,199.11907481439175,155.13083380925195,156.78669331810386,207.68137635636782,122.48286693318101,243.4449400342662
labeled-data\Pil06\img311.png,611.4948600799544,77.76475728155356,529.0197030268419,127.39582524271856,502.7444317532838,201.8424271844661,493.25613934894346,244.90467732724164,578.6507709880068,187.97492290119942,571.3520845231296,264.61113078241016,569.1624785836664,344.16681324957176,623.1727584237578,189.43466019417485,623.1727584237578,255.12283837806973,630.471444888635,348.54602512849806,654.55711022273,177.75676185037133,671.3440890919474,238.3358595088522,691.0505425471158,312.7824614505997,677.1830382638491,158.78017704169054,704.1881781838949,205.49177041690473,718.7855511136493,253.6631010850943,255.31896059394626,85.06344374643072,345.092804111936,137.61398629354665,390.34466019417476,195.27360936607664,412.24071958880637,231.03717304397497,291.0825242718446,187.97492290119942,314.4383209594517,266.8007367218733,323.92661336379206,338.32786407767,243.64106225014274,192.35413478012572,231.23329525985145,258.04231296402065,208.60736721873212,343.43694460308404,212.98657909765842,178.48663049685905,186.71130782410046,245.63454597372936,153.867218732153,321.5408852084524,192.55025699600225,160.96978298115374,160.4360365505425,201.11255853797837,119.56339234723009,246.36441462021708
labeled-data\Pil06\img392.png,609.3052541404911,79.9543632210167,526.100228440891,136.15424900057116,502.7444317532838,204.0320331239293,494.7158766419189,244.17480868075393,577.1910336950314,193.81387207310115,570.6222158766418,264.61113078241016,569.1624785836664,344.8966818960595,621.7130211307824,193.08400342661344,620.9831524842946,260.9617875499715,628.281838949172,350.0057624214735,653.8272415762422,186.515185608224,669.1544831524843,241.98520274129078,688.131067961165,317.8915419760138,675.7233009708737,163.1593889206169,698.3492290119932,203.30216447744152,718.0556824671617,258.77218161050837,263.3475157053112,97.47121073672196,357.50057110222724,147.10227869788702,393.99400342661335,199.65282124500294,412.9705882352941,231.7670416904627,301.30068532267273,210.60085094231874,319.54740148486576,277.0188977727014,330.49543118218156,344.16681324957176,250.93974871501996,204.761901770417,251.66961736150768,276.2890291262137,251.66961736150768,358.7641861793262,220.28526556253564,186.515185608224,190.3606510565391,252.93323243860658,152.40748143917756,322.2707538549401,199.8489434608794,163.8892575671046,163.35551113649336,203.30216447744152,120.29326099371781,245.63454597372936
labeled-data\Pil06\img429.png,610.7649914334665,81.41410051399214,529.0197030268419,131.77503712164486,506.39377498572236,204.761901770417,498.3652198743575,250.74362649914343,580.1105082809825,195.27360936607664,572.8118218161051,267.530605368361,569.8923472301542,348.54602512849806,620.253283837807,195.27360936607664,623.9026270702454,260.2319189034838,629.0117075956596,354.38497430039985,652.3675042832667,182.86584237578535,666.2350085665335,240.52546544831534,684.4817247287265,320.81101656196466,675.7233009708737,166.07886350656776,697.6193603655054,210.60085094231874,715.8660765276984,260.9617875499715,262.6176470588235,98.93094802969739,357.50057110222724,147.10227869788702,393.26413478012563,201.8424271844661,415.89006282124495,233.95664762992578,305.3111727592711,204.91242364261552,321.0071387778412,277.0188977727014,330.49543118218156,347.81615648201034,250.93974871501996,199.65282124500294,241.4514563106796,266.0708680753856,229.0436893203883,360.22392347230164,221.01513420902336,187.2450542547117,192.55025699600225,255.8527070245575,155.32695602512842,323.73049114791553,199.11907481439175,169.7282067390064,165.54511707595657,206.95150770988016,123.94260422615645,247.09428326670485
labeled-data\Pil06\img463.png,602.006567675614,85.06344374643072,526.8300970873786,137.61398629354665,498.3652198743575,208.4112450028556,484.49771559109075,253.6631010850943,572.0819531696172,200.38268989149066,566.2430039977155,277.7487664191891,565.5131353512279,352.92523700742436,617.3338092518561,202.5722958309538,618.0636778983437,271.1799486007996,624.6324957167333,355.8447115933753,646.528555111365,186.515185608224,661.8557966876072,246.36441462021708,680.8323814962878,325.92009708737874,669.1544831524843,167.5386007995432,690.3206739006282,212.06058823529418,712.2167332952597,266.8007367218733,259.6981724728726,96.74134209023424,350.20188463735,151.48149057681337,375.0174186179326,209.87098229583103,397.64334665905193,238.3358595088522,292.5422615648201,204.761901770417,314.4383209594517,280.66824100514,325.3863506567675,353.65510565391213,249.48001142204447,209.87098229583103,239.26185037121638,274.82929183323824,232.69303255282693,365.33300399771565,215.90605368360934,198.1930839520275,188.1710451170759,254.392969731582,153.13735008566528,325.19022844089096,202.03854940034262,168.2684694460309,161.1659051970302,209.1411136493433,121.75299828669324,248.55402055968028
labeled-data\Pil06\img510.png,602.006567675614,84.333575099943,526.8300970873786,132.50490576813257,497.63535122786976,206.22163906339244,483.76784694460304,247.09428326670485,570.6222158766418,195.27360936607664,565.5131353512279,269.7202113078242,561.8637921187892,350.0057624214735,612.9545973729298,196.00347801256436,616.6039406053683,267.530605368361,623.9026270702454,355.11484294688756,645.7986864648772,190.8943974871503,658.2064534551685,244.90467732724164,677.1830382638491,324.46035979440325,669.1544831524843,170.4580753854941,691.7804111936036,214.25019417475738,710.0271273557967,264.61113078241016,262.6176470588235,94.55173615077103,355.3109651627641,158.05030839520282,384.5057110222729,211.33071958880646,401.2926898914905,245.63454597372936,302.03055396916045,216.43980011422053,316.62792689891484,279.93837235865226,325.3863506567675,350.73563106796126,250.93974871501996,203.30216447744152,229.0436893203883,279.20850371216454,216.63592233009706,363.8732667047402,220.28526556253564,189.43466019417485,186.71130782410046,251.47349514563115,153.13735008566528,327.37983438035417,204.22815533980582,168.26846944603096,163.35551113649336,209.87098229583103,119.56339234723009,250.74362649914343
labeled-data\Pil06\img543.png,602.7364363221016,87.25304968589387,523.1807538549399,136.1542490005712,492.52627070245575,209.87098229583103,483.0379782981153,247.09428326670485,571.3520845231296,199.65282124500294,562.593660765277,275.55916047972596,561.8637921187892,350.0057624214735,612.224728726442,199.65282124500294,616.6039406053683,264.61113078241016,622.44288977727,356.574580239863,645.7986864648772,185.7853169617362,657.4765848086806,242.7150713877785,677.9129069103369,323.73049114791553,669.1544831524843,166.07886350656776,691.0505425471158,212.79045688178195,709.2972587093088,263.15139348943467,260.42804111936033,98.20107938320967,356.0408338092518,156.5905711022274,386.69531696173607,211.33071958880646,402.75242718446594,244.17480868075393,294.73186750428323,209.87098229583103,311.5188463735008,283.5877155910909,319.54740148486576,352.92523700742436,248.02027412906904,209.1411136493433,242.91119360365502,278.4786350656768,239.26185037121638,366.06287264420337,215.90605368360934,193.08400342661344,188.9009137635636,259.5020502569961,158.97629925756706,331.02917761279275,194.7398629354654,177.02689320388356,161.89577384351793,210.6008509423188,118.10365505425466,250.74362649914343
labeled-data\Pil06\img579.png,597.6273557966877,92.36213021130789,513.6924614505997,146.3724100513993,492.52627070245575,210.60085094231874,483.76784694460304,246.36441462021708,566.2430039977155,196.00347801256436,559.6741861793262,271.1799486007996,559.6741861793262,349.2758937749858,607.8455168475157,201.11255853797837,612.224728726442,264.61113078241016,620.9831524842946,351.465499714449,644.3389491719017,189.43466019417485,658.9363221016561,244.17480868075393,675.7233009708737,325.19022844089096,666.964877213021,166.07886350656776,688.131067961165,213.52032552826967,704.1881781838949,260.2319189034838,262.6176470588235,107.68937178755004,357.50057110222724,163.8892575671046,383.7758423757852,202.57229583095386,410.0511136493432,230.30730439748726,297.6513420902341,209.87098229583103,316.62792689891484,283.5877155910909,328.3058252427184,356.574580239863,252.3994860079954,214.25019417475738,250.93974871501996,282.12797829811547,248.75014277555675,372.63169046259287,222.4748715019988,206.9515077098801,191.0905197030268,266.0708680753856,166.27498572244428,339.05773272415763,202.76841804683033,178.486630496859,164.08537978298108,215.70993146773282,120.29326099371781,254.39296973158207
labeled-data\Pil06\img598.png,602.7364363221016,93.0919988577956,523.1807538549399,138.34385494003436,496.90548258138205,212.79045688178195,485.9574528840662,247.09428326670485,568.4326099371788,194.54374071958887,563.3235294117646,271.1799486007996,561.1339234723016,348.54602512849806,610.7649914334665,196.73334665905207,615.8740719588807,261.69165619645923,621.7130211307824,352.92523700742436,643.6090805254139,190.16452884066257,658.2064534551685,247.09428326670485,676.4531696173615,325.19022844089096,670.6142204454598,174.1074186179327,689.5908052541404,213.52032552826967,708.5673900628212,264.61113078241016,264.0773843517989,107.68937178755004,358.9603083952027,163.1593889206169,389.61479154768693,213.52032552826967,411.51085094231865,241.25533409480306,300.570816676185,217.16966876070825,319.54740148486576,285.04745288406633,329.76556253569385,358.7641861793262,256.048829240434,215.70993146773282,255.31896059394626,287.2370588235295,252.3994860079954,370.44208452312967,222.4748715019988,202.5722958309538,188.1710451170759,266.07086807538553,142.9191890348372,328.8395716733296,202.76841804683033,184.32557966876078,167.73472301541972,218.62940605368368,126.86207881210731,251.4734951456311
labeled-data\Pil06\img642.png,596.1676185037122,85.79331239291844,516.6119360365506,133.964643061108,488.87692747001705,206.95150770988016,475.73929183323816,245.63454597372936,564.0533980582525,191.624266133638,556.7547115933751,273.3695545402628,554.565105653912,347.81615648201034,607.1156482010279,193.08400342661344,609.3052541404911,263.15139348943467,617.3338092518561,353.65510565391213,639.2298686464876,188.70479154768714,651.6376356367791,246.36441462021713,669.1544831524843,320.81101656196466,661.8557966876072,166.80873215305547,685.2115933752141,210.60085094231874,700.5388349514562,261.69165619645923,255.31896059394626,101.1205539691606,345.8226727584237,155.86070245573967,381.58623643632205,208.4112450028556,402.0225585379782,239.0657281553399,288.89291833238144,214.25019417475738,306.40976584808675,283.5877155910909,321.7370074243289,355.8447115933753,245.10079954311817,213.52032552826967,241.4514563106796,286.50719017704176,238.53198172472867,368.98234723015423,211.526841804683,200.38268989149066,177.9528840662478,258.04231296402065,142.9191890348372,332.4889149057682,190.3606510565391,173.37754997144492,148.75813820673898,209.1411136493433,104.23615077098796,245.63454597372936
labeled-data\Pil06\img669.png,591.0585379782981,86.52318103940615,507.8535122786978,138.34385494003436,483.76784694460304,206.95150770988016,474.2795545402626,247.82415191319257,560.4040548258138,196.00347801256436,556.7547115933751,276.2890291262136,552.3754997144488,347.0862878355226,603.4663049685894,196.73334665905207,607.1156482010279,265.3409994288979,612.224728726442,352.92523700742436,636.3103940605367,185.0554483152485,649.4480296973159,238.3358595088522,666.964877213021,322.2707538549401,660.3960593946315,166.80873215305547,681.5622501427756,212.79045688178195,701.2687035979441,262.42152484294695,249.48001142204447,109.14910908052553,350.93175328383774,162.42952027412917,380.1264991433466,209.1411136493433,402.0225585379782,239.79559680182763,288.1630496858937,217.89953740719596,303.4902912621359,284.3175842375786,315.8980582524271,356.574580239863,240.72158766419182,218.62940605368368,239.26185037121638,287.9669274700172,235.6125071387778,369.71221587664195,207.8774985722444,205.49177041690473,177.2230154197601,264.61113078241016,141.45945174186176,333.2187835522559,188.9009137635636,179.94636778983448,148.75813820673892,215.70993146773282,104.23615077098796,251.47349514563115
labeled-data\Pil06\img701.png,595.4377498572244,77.76475728155356,505.66390633923464,138.34385494003436,486.6873215305539,204.0320331239293,475.73929183323816,241.98520274129078,566.2430039977157,190.1645288406625,556.7547115933751,263.15139348943467,555.2949743003996,341.24733866362084,605.6559109080524,190.8943974871503,609.3052541404911,258.04231296402065,618.0636778983437,344.16681324957176,637.7701313535122,177.02689320388356,654.5571102227298,233.22677898343812,670.6142204454595,312.7824614505997,665.5051399200456,160.96978298115374,684.4817247287265,199.65282124500294,704.1881781838949,253.6631010850943,253.1293546544831,101.85042261564826,353.12135922330094,159.51004568817825,383.0459737292975,199.65282124500294,399.8329525985151,231.7670416904627,290.3526556253569,214.25019417475738,307.13963449457447,281.3981096516277,320.2772701313535,352.19536836093664,240.72158766419182,212.06058823529418,229.773557966876,281.3981096516277,212.2567104511707,367.5226099371788,212.25671045117076,196.00347801256436,177.2230154197601,257.31244431753294,144.37892632781262,328.1097030268419,193.28012564248996,173.37754997144498,153.867218732153,212.06058823529423,108.61536264991429,247.09428326670485
labeled-data\Pil06\img731.png,588.1390633923472,79.9543632210167,505.66390633923464,136.88411764705893,483.0379782981153,202.5722958309538,469.9003426613363,236.146253569389,559.6741861793262,190.8943974871503,550.1858937749857,266.0708680753856,545.8066818960594,339.7876013706454,600.5468303826385,190.16452884066257,602.006567675614,257.31244431753294,607.1156482010279,344.8966818960595,635.5805254140491,180.6762364363222,646.528555111365,234.68651627641356,661.8557966876072,314.9720673900629,658.9363221016561,157.3204397487151,677.1830382638491,201.8424271844661,696.1596230725299,255.8527070245575,253.85922330097088,104.04002855511146,338.5239862935465,144.18280411193615,373.5576813249572,182.86584237578535,407.13163906339236,191.624266133638,284.51370645345514,213.52032552826967,300.570816676185,282.8578469446032,309.3292404340377,352.19536836093664,239.99171901770416,208.41124500285554,223.93460879497422,281.3981096516277,207.14762992575663,362.4135294117648,207.8774985722444,192.35413478012572,172.11393489434602,250.01375785265571,140.72958309537404,325.19022844089096,190.36065105653904,169.7282067390064,155.32695602512848,204.761901770417,107.15562535693883,241.98520274129078
